Time [s],Packet ID,MOSI,MISO
4.969871000000000,,0x88,0x9A
5.006383800000000,,0xB0,0x0B
5.008530400000000,,0x00,0x07
5.011504200000000,,0x20,0x00
5.014478000000000,,0x06,0x00
5.017451800000000,,0x0E,0x0F
5.020425600000000,,0x30,0x20
5.023399600000000,,0x17,0x04
5.026373400000000,,0x80,0x00
5.029347200000000,,0x00,0x9A
5.065589200000000,,0xB0,0x0B
5.068006800000000,,0x00,0x07
5.070980400000000,,0x20,0x00
5.073954400000000,,0x8E,0x00
5.076928200000000,,0x0E,0x0F
5.079902000000000,,0x30,0x20
5.082876000000000,,0x17,0x04
5.085849600000000,,0x80,0x00
5.088823600000000,,0x88,0x9A
5.125350400000000,,0xB0,0x0B
5.127483400000000,,0x00,0x07
5.130457200000000,,0x20,0x00
5.133431000000000,,0x06,0x00
5.136404600000000,,0x0E,0x0F
5.139378400000000,,0x30,0x20
5.142352200000000,,0x17,0x04
5.145326200000000,,0x80,0x00
5.148300000000000,,0x00,0x9A
5.184769400000000,,0xB0,0x0B
5.186960000000000,,0x00,0x07
